title,story,num_episodes,show_start,series_type,genres,picture
TENKUU NO ESCAFLOWNE,"تدور احداث هذا المسلسل حول فتاة في المرحلة الثانوية وهي رياضية تدعى Hitomi Kanzaki ودئما تروادها احلام عن فارس يرتدي درع وذات يوم وهي تركض حول المضمار واذا بهذا الفارس صاحب الدرع يقف امامها ولكنها ظنت انه خيال واستمرت في الركض ولكن في هذه المره كان الفارس حقيقي وليس مجرد خيال ثم اصطدمت به ولكن لم تكن هذه هي المشكلة, المشكلة هي ان الفارس كان يحارب تنيناً وبعد معركة حامية انتصر الفارس فيها وبعد ذلك ظهر ضوء من السماء وبدأ يسحب الفارس والشيء الغريب ان الضوء سحب Hitomi ايضا وتجد Hitomi نفسها في مكان غريب هذا المكان هو Gaea وهو الكوكب الذي يستطيع سكانه رؤية القمر والارض في سمائه ومن هنا تبدأ مغامرة Hitomi التي ستغير مجرى حياتها الأسماء البديلة :Tenkuu no Escaflowne الاسم باليابانية :天空のエスカフローネ الاسم بالإنجليزية :The Vision of Escaflowne",26.0,1996.0,TV,"مغامرات, خيال علمي, ميكا, رومانسي, شوجو",https://animeslayer.space/wp-content/uploads/2020/09/30689.jpg
Tenkuu Shinpan | غزو في ارتفاع عالي | النجاة في السماء العالية | تينكو شينبان | هاي رايس انفيزن,"تجد ""يوري"" طالبة الثانوية نفسها على سطح ناطحة سحاب في عالم غريب حيث ينتظرها صراع لأجل البقاء ضد معتدين مقنعين عازمين على قتل فريستهم.",12.0,2021.0,ONA,"أكشن, غموض, رعب",https://animeslayer.space/wp-content/uploads/2021/02/36DFGH74GJLK9DFG.png
Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,يمثل فريق سيغاكو اليابان في منافسة تقام في بريطانيا، لكن جماعة من لاعبي تنس الشوارع يعترضون طريقهم فيضطرون لمجابهة هؤلاء اللاعبين الذين يرأسهم لاعب تنس عبقري يعى “كيث” والذين طردوا من مدارسهم ومنعوا من خوض أي منافسة رسمية بسبب لعبهم العنيف وهذا الفيلم اصدر بمناسبة الذكرى العاشرة لأمير التينس.,1.0,2011.0,Movie,"أكشن, كوميدي, رياضي, مدرسي, شونين",https://animeslayer.space/wp-content/uploads/2020/09/Tennis-no-Ouji-sama-Movie-2Eikokushiki-Teikyuu-Shiro-Kessen.png
Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,الفيلم ببطولة قائد فريق مدرسة هيوتيي أتوبي كيغو، الذي يقرر أن يجهز حفلة عيد ميلاد لصديقه وزميله في الفريق كاباجي. ليقرر الأول دعوة معارفهم من لاعبي أمير التنس للمشاركة في فعاليات رياضية متنوعة كالرقص والسباحة وكرة القدم وكذلك سباق التتابع وغيرهم.,1.0,2005.0,Movie,"كوميدي, رياضي, شونين",https://animeslayer.space/wp-content/uploads/2020/09/Tennis-no-Ouji-samaAtobe-kara-no-Okurimono-Kimi-ni-Sasageru-Tennis-Prince-Matsuri.png
Tensai Ouji no Akaji Kokka Saisei Jutsu,قصة انمي Tensai Ouji no Akaji Kokka Saisei Jutsu .. ليس من السهل أن تكون عبقريًا… الأمير “وين” مستعد حتى لارتكاب الخيانة. ومن الذي يستطيع لومه؟ يواجه مهمة مستحيلة تتمثل في حكم مملكته الصغيرة المثيرة للشفقة، ولا يستطيع هذا الرجل المسكين الحصول على قسط من الراحة! لكن بفكرته الرائعة عن بيع بلاده بالمزاد العلني، يجب أن يتمكن هذا الأمير الكسول من التقاعد مرة واحدة وإلى الأبد. أو كانت تلك هي الخطة . إلى أن تؤدي مخططاته المخادعة إلى نتائج كارثية: انتصار بالصدفة، ودعم شعبه له!,12.0,2022.0,TV,"كوميدي, فنتازيا",https://animeslayer.space/wp-content/uploads/2022/01/Ashampoo_Snap_2022.01.11_17h04m51s_002_.png
Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,مات المراهق “شينيا كازويا” أثناء إنقاذ فتيات صغيرات من شخص هاجمهم، فقط ليجد نفسه متجسدًا في عالم من السيوف والسحر. لقد كان حلمًا أصبح حقيقة! على الرغم من أنه يتذكر حياته ومعرفته بالأرض، إلا أنه الآن “كين فون سيلفورد“، الابن الثالث لأرستقراطي. تبين أن منحه حماية الآلهة في عيد ميلاده الخامس كان شيئًا جيدًا للغاية بالنسبة لـ”كين“. إحصائياته وتعزيزاته قوية للغاية، ويجب أن يخفي قدراته الحقيقية ليتسلق صفوف المجتمع وهو ينزل إلى أحلك الدهاليز. لتبدأ مغامرة الايسيكاي المطلقة عندما يعلق مراهق تحول إلى طفل في مملكة جميلة، هو لم يعمل على إنشاءها، ولكنه قد يحكمها يومًا ما!,12.0,2023.0,TV,"أكشن, فنتازيا, حريم, رومانسي",https://animeslayer.space/wp-content/uploads/2023/04/134000.webp
Tensei Oujo to Tensai Reijou no Mahou Kakumei,على الرغم من عدم كفاءتها بالسحر العادي، تتحدى الأميرة “انيشفيا” توقعات الأرستقراطية من خلال تطوير «علم السحر»، وهي نظرية سحرية فريدة تستند إلى ذكريات من حياتها السابقة. ذات يوم، النبيلة اللامعة “يوفيليا” جُردت ظلماً من لقبها كملكة المملكة التالية وقد شهدت الأميرة على هذا. هذا عندما تضع “انيشفيا” خطة لمساعدة “يوفيليا” على استعادة اسمها الجيد الذي يتضمن بطريقة ما العيش معًا والبحث عن السحر! ومع ذلك، لا تعرف هاتان السيدتان أن اللقاء المصادف بينهما سيغير ليس فقط مستقبلهما، ولكن مستقبل المملكة… والعالم بأسره!,,2022.0,TV,"كوميدي, فنتازيا",https://animeslayer.space/wp-content/uploads/2023/01/Ashampoo_Snap_2022.12.31_20h05m38s_001_.png
Tensei shitara Ken Deshita,قصة انمي Tensei shitara Ken Deshita تتحدث عن شخص تم تجسيده كسيف فيجد نفسه في وسط غابة تمزقها الوحوش ويصادف فتاة مصابة تهرب خائفة للنجاة بحياتها لإنقاذها من المعتدين عليها يقدم الإثنين نفسهما الفتاة هي فران وتحمل ماضيًا ثقيلًا بعد أن عانت من العبودية وسوء المعاملة من قبيلتها القطط السوداء نظرًا لأن البطل غير قادر على تذكر اسمه من حياته الماضية فإن فران تمنحه اسم شيشو وتصبح مستخدمة له بعد ذلك أصبح شيشو و فران فريقًا رائعًا يشرع في مهام لتحرير المظلومين وتحقيق العدالة!,,2022.0,TV,"أكشن, فنتازيا",https://animeslayer.space/wp-content/uploads/2022/09/Ashampoo_Snap_2022.09.28_20h26m33s_002_.webp
Tensei shitara Slime Datta Ken,تدور القصة حول مينامي ساتورو و هو رجل أعزب عمره 37 عامًا تعرض للطعن من قبل لص، بينما هو ملقى على الأرض يسمع صوتا غريبا يبدو كصوت حاسب آلي يقوم بإعطائه مهارة فريدة، يستيقظ ساتورو فيجد نفسه في عالم آخر، لكن ليس عالمه هو الشيء الوحيد الذي تغير بل حتى جسده، بل في الواقع لم يعد له جسد فلقد تحول ليصبح مجرد طين، فكيف سيتطيع التعايش مع هذا العالم الجديد و هذا الجسد الجديد؟.,25.0,2018.0,TV,"فنتازيا, شونين",https://animeslayer.space/wp-content/uploads/2020/09/Tensei-shitara-Slime-Datta-Ken.png
Tensei shitara Slime Datta Ken 2nd Season | هذه المرة تجسدت على شكل سلايم الموسم الثاني | تينسي شيتارا سرايمو داتا كن سيكند سيزن | دات تايم اي غوت رينكرنيتد اس ا سلايم سيزن تو,قصة انمي Tensei shitara Slime Datta Ken 2nd Season تتمة لاحداث الموسم السابق.,12.0,2021.0,TV,"كوميدي, فنتازيا",https://animeslayer.space/wp-content/uploads/2021/01/5SFG454DHSFRDG96SDFG.png
Tensei shitara Slime Datta Ken 2nd Season Part 2 | إعادة تجسيدي في هيئة هلام الموسم الثاني,-تتمة أحداث الموسم السابق- “ميكامي ساتورو” البالغ من العمر 37 عامًا، عامل نموذجي في الشركة ويكتفي تمامًا بأسلوب حياته الطبيعي المنتظم في طوكيو، وفشله الوحيد هو عدم قدرته على الحصول على حبيبة ولو مرة واحدة طوال حياته. بعد لقاء عادي مع زميله، يقع ضحية لمهاجم عشوائي في الشارع ويتم طعنه. بينما يستسلم لإصابته، يسمع صوت غريب في ذهنه، يقرأ مجموعة من الأوامر التي لا يمكنه كرجل يحتظر أن يفهمها أو يهتم لها… عندما يستعيد “ساتورو” وعيه يكتشف أنه تجسد على شكل “سلايم” في عالم غير مألوف، واكتسب مهارات جديدة أهمها القدرة على التهام أي شيء ومحاكاة مظهره.,12.0,2021.0,TV,"أكشن, مغامرات, كوميدي, شياطين, سحر, خيال علمي",https://animeslayer.space/wp-content/uploads/2021/06/Tensei-shitara-Slime-Datta-Ken-2nd-Season-Part-2-727x1024-1.jpg
Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen,سوف تركز القصة على دولة جديدة اسمها راجا، والتي تقع غرب تمبيست. ريمورو ورفاقه يتورطون في مؤامرة طويلة الأمد تدور حول فتاة ذات قوة غامضة. ريمورو و”بينيمارو” يلتقيان هيرو وهو ناجي آخر من غول، والذي لديه قدر كبير من الاحترام لـبينيمارو.,1.0,2022.0,Movie,"أكشن, مغامرات, كوميدي, فنتازيا, شياطين",https://animeslayer.space/wp-content/uploads/2023/03/128238.webp
